sample_id,combo_tag,classification,n_steps,final_n_neg,final_min_eval,final_force_norm,final_energy,stagnation_count,stagnation_frac,eval_improving,eval_oscillating,energy_plateau,energy_range_last100,energy_decreasing,min_grad_overlap,step_along_neg_frac,total_escapes,total_line_searches,final_trust_radius,min_trust_radius,total_mode_follows,n_blind_corrections,final_neg_trust_radius,escape_accepted_count,escape_rejected_count,n_mode_follow_events,has_ghost_modes,n_eval_below_neg1e-1,n_eval_neg1e-1_to_neg1e-2,n_eval_neg1e-2_to_neg1e-3,n_eval_neg1e-3_to_neg1e-4,n_eval_neg1e-4_to_0,n_eval_0_to_pos1e-4,n_eval_pos1e-4_to_pos1e-3,n_eval_above_pos1e-3,final_dist_reactant_rmsd,final_dist_product_rmsd,avg_continuity_min,total_rotation_events
sample_040,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,oscillating,10000,3,-0.034661776491621644,0.09416844695806503,-435.54949951171875,0,0.0,False,True,False,0.000640869140625,True,0.01303694690286433,0.9038579043081151,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,1,1,1,0,1,1,22,3.447753429412842,3.5310118198394775,0.7068455193249692,18
sample_041,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,oscillating,10000,4,-0.00013383705449948718,0.01975531131029129,-422.8572998046875,2,0.0002,False,True,False,0.000396728515625,True,0.004518414323709176,0.8194943541301987,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,0,0,1,3,4,0,19,4.480201721191406,4.34987735748291,0.4048684106363425,89
sample_042,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,oscillating,10000,5,-0.00012077111149368006,0.016829630360007286,-426.1250915527344,0,0.0,False,True,False,0.0001220703125,False,0.00046010879699658107,0.05366082031552337,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,0,0,1,4,6,1,15,3.8942837715148926,4.02570104598999,0.3183474495450607,135
sample_043,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,oscillating,10000,9,-0.008984119872979354,0.01541250292211771,-433.45989990234375,0,0.0,False,True,False,0.00030517578125,True,0.0012203473622587533,0.9792832657501269,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,0,3,3,3,2,1,15,3.1610355377197266,3.333108901977539,0.5156813476083733,72
sample_044,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,oscillating,10000,3,-0.04379846411784004,0.11426424235105515,-431.886962890625,2,0.0002,False,True,False,0.017303466796875,True,0.002731931667600158,0.9978523814355209,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,1,1,0,1,2,0,22,4.107863903045654,3.730916738510132,0.6267330651496453,41
sample_045,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,almost_converged,10000,3,-0.000372232590184495,0.017042595893144608,-432.23406982421875,0,0.0,False,True,False,0.0003662109375,True,0.026613940280776502,0.8055396382961897,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,0,0,2,1,0,1,23,3.3557732105255127,3.2450015544891357,0.34435666864143877,99
sample_046,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,ghost_modes,10000,1,-8.18643081832446e-05,0.04137425869703293,-436.58978271484375,783,0.0783,False,True,False,0.000335693359375,True,0.049176895338179906,0.5468514166366747,0,0,0.005,0.005,0,0,nan,0,0,0,True,0,0,0,0,1,0,1,25,2.747504711151123,2.782036066055298,0.9925061629509843,0
sample_047,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,oscillating,10000,5,-0.036937054929012336,0.025359483435750008,-431.2537841796875,0,0.0,False,True,False,0.00054931640625,True,0.0006730734491415928,0.7224341141525222,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,2,3,0,0,1,3,18,2.954085350036621,2.909015417098999,0.2772167980446721,148
sample_048,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_049,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_050,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,oscillating,10000,7,-0.0015152963745501836,0.05095037445425987,-426.14190673828125,0,0.0,False,True,False,0.00054931640625,True,0.00010269789290306558,0.3135652497546209,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,0,3,1,3,2,1,17,3.106731414794922,3.2392497062683105,0.4154615582486498,124
sample_051,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_052,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,oscillating,10000,9,-0.011291109393289237,0.020759038627147675,-418.31573486328125,1,0.0001,False,True,False,0.00018310546875,False,0.0006852780720276207,0.9816168695440701,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,1,2,0,6,3,2,13,3.664121627807617,3.7222399711608887,0.2348560998558707,165
sample_053,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,oscillating,10000,5,-0.009259326408049518,0.0216923076659441,-429.0037841796875,0,0.0,False,True,False,0.000396728515625,True,0.001541170403051118,0.9166482787441592,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,0,1,1,3,0,2,20,3.125086545944214,3.334108352661133,0.4257537139275723,109
sample_054,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,oscillating,10000,8,-0.006856977765917112,0.02555846981704235,-420.0003662109375,2,0.0002,False,True,False,0.0003662109375,True,0.00780543493251818,0.3020432262090142,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,0,2,1,5,4,1,14,3.4315009117126465,3.5631120204925537,0.5065962826820803,57
sample_055,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,almost_converged,10000,3,-0.00046985197362794934,0.0098418602719903,-424.2927551269531,0,0.0,False,True,False,0.000244140625,True,0.01088900432561864,0.2719526136936034,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,0,0,1,2,4,2,18,3.527064800262451,3.776212453842163,0.2519164960571051,155
sample_056,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,oscillating,10000,5,-0.0022982401076429163,0.010455631650984287,-430.5617370605469,0,0.0,False,True,False,6.103515625e-05,False,0.0018130642158001138,0.9687793293369413,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,0,1,2,2,2,0,20,3.193357467651367,2.7961368560791016,0.4813046103450727,81
sample_057,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_058,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,drifting,10000,6,-0.00020041596955536843,0.006908718962222338,-424.56463623046875,0,0.0,False,False,False,0.000152587890625,True,0.008490638880151058,0.8518775817460132,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,0,0,2,4,3,2,16,4.240121841430664,4.464203357696533,0.2684965728041022,100
sample_059,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,oscillating,10000,5,-0.02569900195730947,0.028722194954752922,-430.6372985839844,0,0.0,False,True,False,0.000213623046875,False,0.00017010616962750117,0.01452107880699011,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,1,0,1,3,4,0,18,2.9825046062469482,3.0789053440093994,0.0010080033186661026,250
sample_060,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,oscillating,10000,4,-0.06323164574755778,0.07615452259778976,-430.02777099609375,1,0.0001,False,True,False,0.00146484375,True,0.0013188592019498045,0.9990228869182065,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,1,2,1,0,0,1,22,2.8965206146240234,2.8960530757904053,0.5852283609175912,43
sample_061,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_062,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_063,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,almost_converged,10000,2,-0.0008092112217334823,0.03577617183327675,-430.0130310058594,25,0.0025,False,True,False,0.00030517578125,True,0.09494053414980416,0.6997542851812939,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,0,0,2,0,0,2,23,2.5245065689086914,2.943770170211792,0.9252754694096674,4
sample_064,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_065,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_066,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_067,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,oscillating,10000,7,-0.001879569417686567,0.02265726402401924,-423.68701171875,0,0.0,False,True,False,0.000152587890625,False,0.00039177744882446734,0.7570799958610976,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,0,2,1,4,4,2,14,4.60817813873291,4.583983898162842,0.11969029469062024,195
sample_068,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,oscillating,10000,5,-0.0010583669663635571,0.007473771460354328,-415.73583984375,1,0.0001,False,True,False,0.000213623046875,False,0.001807011735894585,0.6713336015285847,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,0,1,0,4,2,2,18,3.5363540649414062,3.4836487770080566,0.49354740594740365,21
sample_069,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,oscillating,10000,5,-0.031104713740566548,0.03804289177060127,-424.2177734375,0,0.0,False,True,False,0.000396728515625,True,0.0018759772540145006,0.9015764783869271,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,1,1,1,2,2,3,17,3.712554693222046,4.087828636169434,0.15131529468392613,151
sample_070,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,oscillating,10000,11,-0.004964732729920482,0.03141386806964874,-424.42059326171875,0,0.0,False,True,False,0.00030517578125,True,0.0006486482998459248,0.9326967491443292,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,0,3,1,7,4,0,12,4.1451849937438965,4.279902935028076,0.5636463059040663,63
sample_071,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,oscillating,10000,3,-0.0030695719970960365,0.06152385473251343,-428.72833251953125,4,0.0004,False,True,False,0.00128173828125,True,0.0366550730763983,0.9389611291325426,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,0,2,0,1,2,1,21,3.657860517501831,3.705177068710327,0.6508122543238122,38
sample_072,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,oscillating,10000,4,-0.0003901140364077382,0.04020942375063896,-431.68572998046875,0,0.0,False,True,False,0.00042724609375,False,0.01057768815018224,0.20225386284893268,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,0,0,1,3,2,0,21,2.923609733581543,3.116645574569702,0.46563733683965397,115
sample_073,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,oscillating,10000,4,-0.05138481144516646,0.02967211790382862,-424.8814697265625,0,0.0,False,True,False,0.000244140625,True,0.0011370183049331372,0.22190752511513498,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,2,1,0,1,2,2,19,3.4651150703430176,3.632667303085327,0.3707407636326506,131
sample_074,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,almost_converged,10000,3,-0.0006272898972094771,0.02635291963815689,-433.4551696777344,0,0.0,False,True,False,0.0003662109375,False,0.03025378911617381,0.6539559702568823,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,0,0,1,2,4,0,20,3.216865062713623,3.124600410461426,0.8153294059955636,11
sample_075,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,oscillating,10000,7,-0.012027478294599629,0.01304714661091566,-433.62042236328125,0,0.0,False,True,False,0.00042724609375,True,0.0008570233942648287,0.8925985965789645,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,1,4,2,0,0,2,18,2.4237377643585205,2.685511350631714,0.47911225519842654,113
sample_076,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,oscillating,10000,5,-0.03381286572354475,0.008567075245082378,-429.17364501953125,2,0.0002,False,True,False,0.000457763671875,True,0.001350082748175323,0.044497082155207736,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,2,1,1,1,6,0,16,3.634963274002075,3.817939281463623,0.1360827820835774,243
sample_077,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,almost_converged,10000,2,-0.0016847370781863883,0.04380606859922409,-430.7901306152344,39,0.0039,False,True,False,0.000244140625,True,0.020819791936355317,0.9538246129749938,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,0,1,1,0,0,0,25,3.260951280593872,3.3959712982177734,0.9188633759701108,2
sample_078,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,oscillating,10000,6,-0.010691046957907409,0.012201294302940369,-432.5738525390625,0,0.0,False,True,False,0.000335693359375,True,0.0013566538173953417,0.13015614839918863,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,1,0,2,3,3,0,18,3.9252467155456543,4.201903820037842,0.043344732386258744,172
sample_079,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,oscillating,10000,8,-0.1624109690006182,0.043638747185468674,-425.1401672363281,0,0.0,False,True,False,0.000396728515625,False,0.0005940961292053648,0.6920047919798001,0,0,0.005,0.005,0,0,nan,0,0,0,False,1,1,1,1,4,3,0,16,3.2999024391174316,3.421093225479126,0.004487680321569074,357
sample_080,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_081,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,almost_converged,10000,3,-0.0015649378965517772,0.04811068996787071,-424.760986328125,9,0.0009,False,True,False,0.000396728515625,True,0.019261856481338695,0.414350941860997,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,0,1,2,0,1,1,22,3.6179943084716797,3.5620617866516113,0.8130692544718715,17
sample_082,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,oscillating,10000,2,-0.016582033244171557,0.0696561262011528,-424.8348083496094,17,0.0017,False,True,False,0.000396728515625,True,0.001968021146751909,0.9946923487307646,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,1,0,0,1,0,2,23,2.856107234954834,2.9487576484680176,0.8488461678878627,19
sample_083,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,oscillating,10000,8,-0.024601607368198313,0.005451000761240721,-424.3559265136719,0,0.0,False,True,False,0.000244140625,True,0.0002462005473167804,0.13098514642936784,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,2,0,2,4,3,0,16,3.6462273597717285,3.736868381500244,0.21558741202903278,174
sample_084,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,oscillating,10000,4,-0.006138844572103776,0.014135888777673244,-430.1070251464844,0,0.0,False,True,False,0.0003662109375,True,0.013062059177386422,0.6990985905381889,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,0,1,2,1,0,4,19,2.5674238204956055,2.761516809463501,0.5270330050920327,90
sample_085,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,oscillating,10000,7,-0.004319832780781814,0.055597804486751556,-421.0047302246094,0,0.0,False,True,False,0.00048828125,True,2.4559400193141134e-05,0.7754365270109826,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,0,3,1,3,5,0,15,4.087016582489014,3.85261607170105,0.1494530167032236,201
sample_086,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,oscillating,10000,6,-0.0017112591116589357,0.009978768415749073,-421.7068786621094,56,0.0056,False,True,False,0.00018310546875,True,0.005499519990218859,0.9478861885494949,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,0,2,1,3,2,4,15,3.049165725708008,2.9567229747772217,0.9236386619029875,6
sample_087,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,almost_converged,10000,3,-0.00017693868707192265,0.01384346280246973,-430.9571838378906,0,0.0,False,True,False,0.00030517578125,True,0.0011923865549814323,0.05764170746203671,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,0,0,1,2,2,3,19,2.703984260559082,2.5836451053619385,0.41922724119824184,130
sample_088,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,oscillating,10000,7,-0.008702105615618783,0.004412250593304634,-424.4715881347656,0,0.0,False,True,False,6.103515625e-05,False,0.0011173055940590336,0.5477022432515672,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,0,2,2,3,2,2,16,3.56551194190979,3.6477484703063965,0.21513444886934485,221
sample_089,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_090,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_091,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_092,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,oscillating,10000,7,-0.02145644022366983,0.028908969834446907,-429.6787414550781,0,0.0,False,True,False,0.0001220703125,False,0.00011056711770886566,0.8257360021500818,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,1,1,3,2,1,0,19,3.1875154972076416,3.1348416805267334,0.05439643097705291,400
sample_093,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_094,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_095,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,oscillating,10000,6,-0.0023250857201890253,0.015389572829008102,-425.4734802246094,0,0.0,False,True,False,0.00018310546875,False,0.0026396517009002847,0.5119796283650417,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,0,1,0,5,1,2,18,4.18043851852417,4.094427585601807,0.5786989716046492,86
sample_096,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,oscillating,10000,5,-0.009666103491044459,0.39215514063835144,-435.3522033691406,0,0.0,False,True,False,0.009979248046875,True,3.384277979823563e-05,0.9995347374716986,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,0,2,0,3,1,0,21,2.930044174194336,3.047037124633789,0.6713622746117484,22
sample_097,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,oscillating,10000,4,-0.000993199664937222,0.02813168615102768,-423.3067626953125,0,0.0,False,True,False,0.0006103515625,True,0.005315574717178938,0.9361954568294182,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,0,0,3,1,3,1,19,3.473814010620117,3.5236570835113525,0.3181148919737939,178
sample_098,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,ghost_modes,10000,3,-2.132163549735327e-05,0.011600503697991371,-428.87530517578125,0,0.0,False,True,False,6.103515625e-05,True,0.0016186625713920783,0.21908769232914097,0,0,0.005,0.005,0,0,nan,0,0,0,True,0,0,0,0,3,5,1,18,4.034665584564209,3.8548989295959473,0.27320665647183395,133
sample_099,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,oscillating,10000,4,-0.0012224850843874152,0.014873603358864784,-426.9056091308594,1,0.0001,False,True,False,0.000274658203125,True,0.010075563779024032,0.2759963427682112,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,0,1,0,3,2,2,19,3.434159517288208,3.361499071121216,0.31991920905887156,144
sample_100,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,oscillating,10000,5,-0.0025864311449493482,0.024686962366104126,-433.370849609375,0,0.0,False,True,False,0.000640869140625,True,0.0032830763042231833,0.7948765989725937,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,0,2,1,2,1,2,19,3.315411329269409,3.6035492420196533,0.3818910477177926,107
sample_101,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,oscillating,10000,4,-0.00024351517247224688,0.008034155704081059,-425.991455078125,0,0.0,False,True,False,0.000152587890625,True,0.00015129038172912392,0.012574373251162224,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,0,0,2,2,4,0,19,3.33955454826355,3.40875244140625,0.5358511531858566,98
sample_102,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,oscillating,10000,6,-0.00967474236202866,0.02353738434612751,-427.1031188964844,92,0.0092,False,True,False,0.00091552734375,True,0.0019178886643608035,0.9921210802604629,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,0,2,2,2,1,1,19,4.122698783874512,4.072617053985596,0.9184458619693179,1
sample_103,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,oscillating,10000,2,-0.010165113273647818,0.049336668103933334,-427.4044189453125,1,0.0001,False,True,False,0.00128173828125,False,0.09524310987311504,0.9925788413647041,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,1,1,0,0,1,1,23,2.5101828575134277,2.4332828521728516,0.7274703859226578,18
sample_104,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_105,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,oscillating,10000,5,-0.004420346770963776,0.023561228066682816,-429.3854064941406,0,0.0,False,True,False,0.000244140625,False,0.0041151628686251236,0.3464493124418964,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,0,3,0,2,1,2,19,3.3241419792175293,3.2289161682128906,0.5490862328307448,91
sample_106,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,oscillating,10000,4,-0.0013934400182048607,0.03807051479816437,-430.9816589355469,67,0.0067,False,True,False,0.00018310546875,True,0.00046914614816611906,0.970762918653955,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,0,2,1,1,1,1,21,2.7041850090026855,2.8516855239868164,0.9598363356319892,1
sample_107,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,almost_converged,10000,2,-0.0010163119370978457,0.04140171408653259,-435.8361511230469,0,0.0,False,False,False,0.000274658203125,False,0.04099301909236944,0.9955332367678159,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,0,1,0,1,1,1,23,3.267233371734619,3.478076696395874,0.39160894375221306,104
sample_108,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,oscillating,10000,5,-0.00813034980677361,0.04092775285243988,-427.39202880859375,2257,0.2257,False,True,False,0.000274658203125,True,1.600351436430379e-05,0.9992228074595773,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,0,2,1,2,2,0,20,3.2197506427764893,3.380518913269043,0.9713952691923389,0
sample_109,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,oscillating,10000,7,-0.03440170715067883,0.008657818660140038,-419.71624755859375,0,0.0,False,True,False,0.00018310546875,False,3.661085289356299e-05,0.5309701749523528,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,2,0,1,4,5,1,14,2.907031297683716,3.702745199203491,0.000950198711186167,300
sample_110,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,converged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_111,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,oscillating,10000,5,-0.13129788016681881,0.04041031748056412,-429.0277404785156,0,0.0,False,True,False,0.00048828125,True,0.0006824049597771774,0.20551638809086456,0,0,0.005,0.005,0,0,nan,0,0,0,False,2,0,1,0,2,2,2,18,2.649062395095825,2.8336665630340576,0.4045976155147935,113
sample_112,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,almost_converged,10000,2,-0.00019501297819102638,0.01530186552554369,-425.3873596191406,3,0.0003,False,True,False,0.00018310546875,True,0.013066309760195884,0.07415376483400112,0,0,0.005,0.005,0,0,nan,0,0,0,False,0,0,0,1,1,2,1,22,3.0918734073638916,3.1710400581359863,0.6107557415415339,67
sample_113,n2.0_mad1.3_se1e-3_sctr_str_trf0.005_re0.01_ar1_pls_pgtrue_phfalse,oscillating,10000,6,-0.06563836070956935,0.02454516291618347,-425.82489013671875,1,0.0001,False,True,False,0.000335693359375,False,0.006523254113321132,0.9769088708302919,0,0,0.0075,0.005,0,0,nan,0,0,0,False,0,1,2,0,3,2,2,17,3.247720956802368,3.3523306846618652,0.37805188874254336,117
